Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand
1,0,0,0,1,0,0,0,0.999804825,0.008457352,-0.017854555,0,-0.019430973,0.02185139,-0.999572386,0,-0.021783458,0.019507326,-0.999572381,0,-0.994360409,-0.105999776,-0.003380101,0,0.999804825,0.008457352,-0.017854555,0,-0.034219709,-0.000278871,0.999414295,0,-0.034315808,0.003925725,0.999403329,0,-0.997505794,0.069984819,-0.009182343,0,0.999804825,0.008457352,-0.017854555,0,-0.999779995,-0.005136854,-0.020336527,0,-0.999737638,-0.001826684,-0.022832408,0,-0.999677552,0.001482792,-0.025349411,0,-0.999677552,0.001482792,-0.025349411,0,0.008887536,-0.977700259,0.209817099,0,0.150516782,-0.030403165,-0.988139841,0,-0.040740429,-0.023312253,-0.998897771,0,-0.999677552,0.001482792,-0.025349411,0,-0.998114437,0.023553701,-0.056681513,0,-0.999677552,0.001482792,-0.025349411,0,0.029042958,0.959351082,-0.280716955,0,0.237198167,0.052214649,0.970057039,0,0.237198167,0.052214649,0.970057039,0
1,0,0,0,1,0,0,0,0.999764715,0.009309882,-0.019591872,0,-0.02095356,0.02270614,-0.999522576,0,-0.023404672,0.020170369,-0.999522575,0,-0.994408743,-0.105543917,-0.003425276,0,0.999764715,0.009309882,-0.019591872,0,-0.032034044,0.000771855,0.99948648,0,-0.031983761,0.004617037,0.999477725,0,-0.997518441,0.069916764,-0.00828288,0,0.999764715,0.009309882,-0.019591872,0,-0.99973925,-0.006101729,-0.02200455,0,-0.999697344,-0.002902593,-0.024429399,0,-0.999638799,0.00029676,-0.026873472,0,-0.999638799,0.00029676,-0.026873472,0,0.009159993,-0.978135748,0.207765621,0,0.147111092,-0.030475743,-0.988650371,0,-0.044547487,-0.021878773,-0.998767661,0,-0.999638799,0.00029676,-0.026873472,0,-0.997978612,0.024167193,-0.058776153,0,-0.999638799,0.00029676,-0.026873472,0,0.030433286,0.958639653,-0.282990868,0,0.238368513,0.052045879,0.969779191,0,0.238368513,0.052045879,0.969779191,0
1,0,0,0,1,0,0,0,0.999731929,0.009991932,-0.02088615,0,-0.023692425,0.023522745,-0.999442519,0,-0.026205436,0.020686021,-0.999442526,0,-0.994507115,-0.104616515,-0.003314032,0,0.999731929,0.009991932,-0.02088615,0,-0.030232279,0.001730229,0.999541403,0,-0.029898716,0.005255794,0.999539115,0,-0.997543687,0.069591383,-0.007976911,0,0.999731929,0.009991932,-0.02088615,0,-0.999696164,-0.006822377,-0.023686165,0,-0.999642216,-0.003661472,-0.026495907,0,-0.999569846,-0.000499945,-0.029323584,0,-0.999569846,-0.000499945,-0.029323584,0,0.009678045,-0.978493036,0.206052697,0,0.144859071,-0.030270622,-0.98898915,0,-0.050148295,-0.023037106,-0.998476059,0,-0.999569846,-0.000499945,-0.029323584,0,-0.997818853,0.024341151,-0.061359967,0,-0.999569846,-0.000499945,-0.029323584,0,0.031064966,0.958047688,-0.284920332,0,0.240222548,0.052102963,0.969318528,0,0.240222548,0.052102963,0.969318528,0
1,0,0,0,1,0,0,0,0.999683025,0.01046471,-0.022898444,0,-0.025638841,0.024920999,-0.999360592,0,-0.028326746,0.021817395,-0.999360594,0,-0.994690785,-0.102831425,-0.003992396,0,0.999683025,0.01046471,-0.022898444,0,-0.027019687,0.003458953,0.999628917,0,-0.026654479,0.006614557,0.999622822,0,-0.997580066,0.069236651,-0.006348131,0,0.999683025,0.01046471,-0.022898444,0,-0.999632763,-0.007566868,-0.026020778,0,-0.999564149,-0.004675476,-0.029148801,0,-0.999476889,-0.001782181,-0.032291985,0,-0.999476889,-0.001782181,-0.032291985,0,0.008298941,-0.979024933,0.203571382,0,0.142399777,-0.030252583,-0.989346797,0,-0.052492559,-0.022326946,-0.998371694,0,-0.999476889,-0.001782181,-0.032291985,0,-0.997631387,0.02407122,-0.064437504,0,-0.999476889,-0.001782181,-0.032291985,0,0.03125094,0.95724233,-0.287594334,0,0.242822173,0.051881145,0.968682476,0,0.242822173,0.051881145,0.968682476,0
1,0,0,0,1,0,0,0,0.999644146,0.010444715,-0.024545669,0,-0.026871527,0.026659458,-0.99928334,0,-0.029752904,0.023400765,-0.999283328,0,-0.994820969,-0.101574277,-0.00372917,0,0.999644146,0.010444715,-0.024545669,0,-0.026200247,0.005293476,0.999642699,0,-0.025659715,0.008395681,0.999635479,0,-0.997629921,0.06849896,-0.006514022,0,0.999644146,0.010444715,-0.024545669,0,-0.999581474,-0.007883206,-0.027834014,0,-0.99950131,-0.005325863,-0.031125009,0,-0.999403332,-0.0027651,-0.034428689,0,-0.999403332,-0.0027651,-0.034428689,0,0.008262515,-0.979319186,0.202152573,0,0.14012685,-0.030462952,-0.989664829,0,-0.054326851,-0.022322782,-0.998273653,0,-0.999403332,-0.0027651,-0.034428689,0,-0.997506636,0.023776576,-0.066446861,0,-0.999403332,-0.0027651,-0.034428689,0,0.031190961,0.956680798,-0.289463253,0,0.244819652,0.051511591,0.968199305,0,0.244819652,0.051511591,0.968199305,0
1,0,0,0,1,0,0,0,0.999611752,0.009785373,-0.026088171,0,-0.029922205,0.028363121,-0.999149736,0,-0.03296488,0.024761365,-0.999149734,0,-0.994850676,-0.101232474,-0.004911094,0,0.999611752,0.009785373,-0.026088171,0,-0.024735707,0.007041315,0.999669228,0,-0.023927383,0.010049463,0.999663188,0,-0.9976789,0.067846239,-0.005805259,0,0.999611752,0.009785373,-0.026088171,0,-0.999530537,-0.007685509,-0.029658689,0,-0.999432148,-0.005586213,-0.033229139,0,-0.999316211,-0.003481356,-0.03681021,0,-0.999316211,-0.003481356,-0.03681021,0,0.008006514,-0.979671004,0.20045104,0,0.136818435,-0.031179053,-0.990105339,0,-0.05687082,-0.021631975,-0.998147167,0,-0.999316211,-0.003481356,-0.03681021,0,-0.997404175,0.023549603,-0.068046519,0,-0.999316211,-0.003481356,-0.03681021,0,0.030252397,0.956378277,-0.290560464,0,0.246453982,0.052047987,0.967755879,0,0.246453982,0.052047987,0.967755879,0
1,0,0,0,1,0,0,0,0.999576171,0.009628427,-0.027473105,0,-0.031816722,0.029295483,-0.999064298,0,-0.034955609,0.025467864,-0.999064309,0,-0.995028557,-0.099486653,-0.004536072,0,0.999576171,0.009628427,-0.027473105,0,-0.021005637,0.008249927,0.999745319,0,-0.019894197,0.010809462,0.999743655,0,-0.997677438,0.067995824,-0.004037108,0,0.999576171,0.009628427,-0.027473105,0,-0.999464802,-0.007861902,-0.031753743,0,-0.999332084,-0.006089915,-0.036031928,0,-0.99917753,-0.004307488,-0.040320088,0,-0.99917753,-0.004307488,-0.040320088,0,0.007203867,-0.980155285,0.198100283,0,0.131199749,-0.03288103,-0.990810508,0,-0.064215215,-0.023518101,-0.997658912,0,-0.99917753,-0.004307488,-0.040320088,0,-0.997305214,0.02334229,-0.069551766,0,-0.99917753,-0.004307488,-0.040320088,0,0.031420862,0.955684283,-0.292711942,0,0.247914918,0.052390556,0.967364163,0,0.247914918,0.052390556,0.967364163,0
1,0,0,0,1,0,0,0,0.999547953,0.010255084,-0.028261699,0,-0.033491941,0.030015563,-0.998988166,0,-0.036795422,0.025858877,-0.998988196,0,-0.995189673,-0.097817413,-0.005410117,0,0.999547953,0.010255084,-0.028261699,0,-0.019088146,0.009140745,0.99977602,0,-0.017764643,0.011436453,0.999776788,0,-0.997719509,0.067378404,-0.003991586,0,0.999547953,0.010255084,-0.028261699,0,-0.999421502,-0.008344119,-0.032970252,0,-0.999269482,-0.006420932,-0.037673241,0,-0.999091334,-0.004479809,-0.042384411,0,-0.999091334,-0.004479809,-0.042384411,0,0.006611191,-0.9803899,0.196956688,0,0.128361712,-0.032539444,-0.99119345,0,-0.068069879,-0.023982152,-0.997392274,0,-0.999091334,-0.004479809,-0.042384411,0,-0.997277149,0.023806319,-0.069796476,0,-0.999091334,-0.004479809,-0.042384411,0,0.031295671,0.955416964,-0.293596671,0,0.248534811,0.052836532,0.967180825,0,0.248534811,0.052836532,0.967180825,0
1,0,0,0,1,0,0,0,0.999521142,0.010433736,-0.02913116,0,-0.03371539,0.031607097,-0.998931561,0,-0.037276199,0.027316468,-0.998931577,0,-0.995370133,-0.095916602,-0.00618895,0,0.999521142,0.010433736,-0.02913116,0,-0.017445457,0.01094157,0.999787947,0,-0.015933144,0.013068338,0.999787654,0,-0.99778318,0.066408344,-0.004319526,0,0.999521142,0.010433736,-0.02913116,0,-0.999381813,-0.008661624,-0.034072972,0,-0.999215342,-0.006869251,-0.039006595,0,-0.999021109,-0.005051404,-0.043946648,0,-0.999021109,-0.005051404,-0.043946648,0,0.006032051,-0.980679567,0.195528006,0,0.125867238,-0.031791883,-0.991537551,0,-0.071657984,-0.025199132,-0.997110895,0,-0.999021109,-0.005051404,-0.043946648,0,-0.997241157,0.024254104,-0.070155642,0,-0.999021109,-0.005051404,-0.043946648,0,0.030999954,0.955169593,-0.294431743,0,0.248835528,0.05353961,0.967064832,0,0.248835528,0.05353961,0.967064832,0
1,0,0,0,1,0,0,0,0.999495848,0.013401432,-0.028782848,0,-0.037263815,0.034990959,-0.998692666,0,-0.041746713,0.029496789,-0.998692721,0,-0.995574316,-0.093605167,-0.008357927,0,0.999495848,0.013401432,-0.028782848,0,-0.014903138,0.014318825,0.999786411,0,-0.012934571,0.016084343,0.999786973,0,-0.997835038,0.065697813,-0.003005812,0,0.999495848,0.013401432,-0.028782848,0,-0.99932641,-0.01090864,-0.035038958,0,-0.999112548,-0.008378187,-0.041278587,0,-0.998853439,-0.005802765,-0.047519832,0,-0.998853439,-0.005802765,-0.047519832,0,0.005880234,-0.980836398,0.194744407,0,0.122679186,-0.030490935,-0.991977883,0,-0.076658575,-0.026005973,-0.996718191,0,-0.998853439,-0.005802765,-0.047519832,0,-0.997043151,0.025294578,-0.072561283,0,-0.998853439,-0.005802765,-0.047519832,0,0.034252679,0.95415771,-0.297337886,0,0.248742798,0.054281201,0.967047347,0,0.248742798,0.054281201,0.967047347,0
