Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,LeftToeTip,LeftToeTip,LeftToeTip,LeftToeTip,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,RightToeTip,RightToeTip,RightToeTip,RightToeTip,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand
6.657903E-08,0,0,1,-0.02813679,-0.08141923,0.01237527,0.9962058,0.1063116,-0.4307638,0.05790339,-0.8943084,0.02322889,-0.4429505,-0.1117002,-0.8892572,0.4362249,0.5652605,-0.5649768,0.4135088,0.4322583,0.5706273,-0.5595558,0.4176537,0.4322583,0.5706273,-0.5595558,0.4176537,-0.1121179,-0.8006247,0.1382493,0.5721161,0.1672406,-0.7890701,-0.06552185,0.5874572,-0.05602793,0.7901669,-0.6067597,-0.06587926,-0.06168941,0.7328009,-0.6749252,-0.06061044,-0.06168941,0.7328009,-0.6749252,-0.06061044,-0.09185734,0.006560911,0.9955062,-0.02205493,-0.102241,-0.01503384,0.9941399,-0.03172629,-0.1125801,-0.03666883,0.9921024,-0.04139886,-0.1125801,-0.03666883,0.9921024,-0.04139886,-0.247461,0.1452918,0.633795,-0.7183017,0.03461242,0.5327411,0.05043699,0.8440646,-0.01536484,0.6290525,-0.03126303,0.7765821,-0.02306868,0.7707552,-0.08809983,0.630589,-0.193737,-0.1352316,0.9680223,-0.08432925,-0.2712664,-0.2312622,0.925817,-0.1256807,0.0257731,-0.03046272,0.7319778,0.680159,0.05942192,-0.7256162,0.04134699,0.684281,-0.06942915,-0.7824712,0.09261373,0.6118339,-0.08373033,-0.851237,0.1963305,0.4794151
6.657903E-08,0,0,1,-0.02921435,-0.08645784,0.01221155,0.9957522,0.1070537,-0.4300327,0.05495939,-0.8947574,0.02453922,-0.4423414,-0.1137848,-0.8892609,0.4356433,0.5653112,-0.565663,0.4131145,0.4315695,0.5708334,-0.5600899,0.4173684,0.4315695,0.5708334,-0.5600899,0.4173684,-0.1174618,-0.8029293,0.1463933,0.5657527,0.1771736,-0.7893171,-0.06637945,0.5841078,-0.0525208,0.801942,-0.5920619,-0.05994667,-0.05801414,0.7416313,-0.6660563,-0.05464796,-0.05801414,0.7416313,-0.6660563,-0.05464796,-0.09727377,0.00749972,0.994976,-0.02245726,-0.1080296,-0.01423527,0.9935081,-0.03269446,-0.1187349,-0.03601043,0.9913436,-0.04293248,-0.1187349,-0.03601043,0.9913436,-0.04293248,-0.2508993,0.1484276,0.6323214,-0.7177666,0.0335222,0.5305667,0.04943935,0.8455361,-0.01731699,0.6260018,-0.03329039,0.7789183,-0.0245058,0.7674928,-0.09153257,0.6340159,-0.1995807,-0.1353127,0.9665947,-0.0869074,-0.2766457,-0.2320517,0.9235355,-0.129236,0.02249018,-0.03323834,0.7328594,0.6791955,0.05976337,-0.7292125,0.04263553,0.680338,-0.07144148,-0.7856469,0.09307628,0.6074473,-0.08770825,-0.8522101,0.1944433,0.4777418
6.657903E-08,0,0,1,-0.02934558,-0.09327265,0.01338422,0.995118,0.1076608,-0.4274324,0.05278375,-0.8960606,0.02556723,-0.4398944,-0.1162811,-0.8901226,0.4346451,0.565257,-0.5658424,0.4139938,0.4308448,0.5704029,-0.5606548,0.4179473,0.4308448,0.5704029,-0.5606548,0.4179473,-0.1226595,-0.8058645,0.1537859,0.5584684,0.1860879,-0.7904472,-0.06636871,0.5797928,-0.04941366,0.8121046,-0.5792717,-0.0498844,-0.05391881,0.7535533,-0.6536262,-0.04497701,-0.05391881,0.7535533,-0.6536262,-0.04497701,-0.10398,0.007902956,0.9942624,-0.02383208,-0.1146234,-0.01355982,0.9927251,-0.03427076,-0.1252127,-0.03506296,0.9905017,-0.04471004,-0.1252127,-0.03506296,0.9905017,-0.04471004,-0.2544698,0.1517788,0.6309443,-0.7170202,0.03233428,0.5280039,0.04858105,0.8472347,-0.01969115,0.6226704,-0.03560925,0.7814258,-0.02634103,0.7639146,-0.09519597,0.6377138,-0.2057071,-0.1350563,0.9651099,-0.0894843,-0.2822669,-0.2324663,0.921258,-0.1325469,0.0191694,-0.03609442,0.7337008,0.6782427,0.06012338,-0.7329008,0.0439009,0.6762503,-0.07330602,-0.7895469,0.09377226,0.6020373,-0.09121721,-0.8541007,0.1930888,0.4742452
6.657903E-08,0,0,1,-0.03126408,-0.1010469,0.0147389,0.9942811,0.1086515,-0.4256828,0.05145912,-0.8968505,0.02632928,-0.4383882,-0.118827,-0.890507,0.433462,0.5653718,-0.5659238,0.4149651,0.4300478,0.5699893,-0.561273,0.4185023,0.4300478,0.5699893,-0.561273,0.4185023,-0.1278288,-0.8090758,0.1607787,0.5506418,0.1937297,-0.7922551,-0.06525142,0.5749286,-0.04647631,0.8189685,-0.5707939,-0.03640223,-0.04933124,0.7688769,-0.6366658,-0.03242723,-0.04933124,0.7688769,-0.6366658,-0.03242723,-0.1110248,0.009415854,0.9934567,-0.02507023,-0.1209336,-0.01245384,0.9919513,-0.03539143,-0.1307822,-0.0343656,0.9897602,-0.0457122,-0.1307822,-0.0343656,0.9897602,-0.0457122,-0.2580928,0.1554424,0.6296325,-0.7160928,0.03117098,0.5248445,0.04788482,0.8492783,-0.02252016,0.6189458,-0.03815516,0.7841834,-0.02849487,0.7598841,-0.0990781,0.6418314,-0.2115067,-0.134682,0.9635909,-0.09283292,-0.28811,-0.2323741,0.9186462,-0.1381448,0.01578178,-0.03925233,0.7344649,0.6773267,0.06057288,-0.7366189,0.04511518,0.6720774,-0.07505312,-0.7940482,0.09470295,0.5957232,-0.09422896,-0.8569617,0.1930439,0.4684784
6.657903E-08,0,0,1,-0.03253309,-0.1079971,0.01494679,0.9935064,0.1093578,-0.4240517,0.05015022,-0.8976114,0.0269751,-0.4369378,-0.1209816,-0.8909104,0.4322082,0.5653281,-0.5663044,0.4158122,0.4290649,0.5695764,-0.5620313,0.419055,0.4290649,0.5695764,-0.5620313,0.419055,-0.1330644,-0.8124754,0.1674212,0.5423539,0.2000926,-0.7947568,-0.06307539,0.5695142,-0.04247979,0.8222238,-0.5671427,-0.02220551,-0.04375261,0.7861698,-0.6161493,-0.01957786,-0.04375261,0.7861698,-0.6161493,-0.01957786,-0.1174893,0.01045724,0.9926899,-0.02557436,-0.1269069,-0.01164116,0.991186,-0.03619157,-0.1362581,-0.03378249,0.9889904,-0.04680816,-0.1362581,-0.03378249,0.9889904,-0.04680816,-0.261739,0.1594283,0.6283091,-0.7150549,0.03005302,0.5210057,0.0472576,0.8517141,-0.02576746,0.6147105,-0.04082892,0.7872744,-0.03107589,0.7554303,-0.1029554,0.6463436,-0.2173197,-0.1344793,0.9621161,-0.09497676,-0.2940886,-0.2325196,0.916237,-0.1412693,0.006809235,-0.04305574,0.7359947,0.6755829,0.06116764,-0.740321,0.04626656,0.6678647,-0.07678963,-0.7989488,0.09578629,0.5887356,-0.09724369,-0.8604025,0.194203,0.461017
6.657903E-08,0,0,1,-0.03397917,-0.1153678,0.01534971,0.9926229,0.1100431,-0.4216613,0.04921912,-0.8987045,0.02760591,-0.4347519,-0.1231182,-0.8916674,0.4309887,0.5653839,-0.5661684,0.4171852,0.428345,0.5689485,-0.5625863,0.419899,0.428345,0.5689485,-0.5625863,0.419899,-0.1378142,-0.8160485,0.1733445,0.5338762,0.2048202,-0.7980188,-0.05966933,0.5636085,-0.03699582,0.8229331,-0.5668646,-0.008781989,-0.03727624,0.8029088,-0.594888,-0.007501749,-0.03727624,0.8029088,-0.594888,-0.007501749,-0.1247719,0.01156121,0.9917566,-0.02677999,-0.1340926,-0.01088138,0.9901726,-0.03819915,-0.1433372,-0.03336717,0.9878661,-0.04961658,-0.1433372,-0.03336717,0.9878661,-0.04961658,-0.2654121,0.1637719,0.6269045,-0.7139513,0.02914001,0.5164801,0.04672695,0.854527,-0.02950329,0.6099561,-0.04357025,0.7906865,-0.03409679,0.7504462,-0.1070054,0.6513204,-0.2240059,-0.1343401,0.9603049,-0.09792422,-0.30024,-0.2326535,0.913733,-0.1442933,0.001381846,-0.04627305,0.7367035,0.6746297,0.06192334,-0.7440015,0.04735665,0.6636154,-0.07846925,-0.8040852,0.09693562,0.5812861,-0.1001263,-0.8641403,0.1956431,0.4527262
6.657903E-08,0,0,1,-0.03545079,-0.1229392,0.01605316,0.9916509,0.11071,-0.4184327,0.04881663,-0.9001524,0.02811029,-0.4317642,-0.1253722,-0.8927885,0.4302635,0.5652037,-0.56698,0.4170755,0.4274981,0.5689378,-0.563233,0.4199094,0.4274981,0.5689378,-0.563233,0.4199094,-0.1422088,-0.8197896,0.1785032,0.5252221,0.2078978,-0.8020566,-0.0552095,0.5571675,-0.0314958,0.8221284,-0.5684107,0.004739861,-0.03056674,0.8175489,-0.57502,0.005619677,-0.03056674,0.8175489,-0.57502,0.005619677,-0.1317491,0.01260469,0.9908165,-0.02767457,-0.1404685,-0.01026755,0.9892522,-0.03928414,-0.1491039,-0.03318399,0.9869534,-0.05089099,-0.1491039,-0.03318399,0.9869534,-0.05089099,-0.2693165,0.1683906,0.6253765,-0.7127535,0.02982006,0.5108675,0.04864916,0.8577636,-0.03371098,0.6046821,-0.04637066,0.7944012,-0.03758785,0.7449358,-0.1111798,0.6567321,-0.2301469,-0.1343459,0.95863,-0.1000616,-0.306582,-0.232818,0.9111131,-0.1472287,-0.002637077,-0.05056266,0.7371007,0.6738838,0.06279962,-0.7476703,0.04839323,0.6593205,-0.08001792,-0.8093104,0.09806589,0.5735829,-0.1028884,-0.8679829,0.1972986,0.4439521
6.657903E-08,0,0,1,-0.0368707,-0.130657,0.01707239,0.9905947,0.1113384,-0.4155272,0.04860971,-0.9014311,0.02856792,-0.4290846,-0.1273167,-0.8937901,0.4296946,0.5650406,-0.5674202,0.4172842,0.4269249,0.5687817,-0.5636702,0.4201174,0.4269249,0.5687817,-0.5636702,0.4201174,-0.1463022,-0.8237695,0.1827665,0.5163294,0.2092392,-0.8069268,-0.04982011,0.5500965,-0.02758052,0.8202954,-0.5709739,0.01854491,-0.02771233,0.8243506,-0.5651035,0.01834742,-0.02771233,0.8243506,-0.5651035,0.01834742,-0.1389064,0.01354611,0.9897928,-0.02883816,-0.1470575,-0.00980628,0.9882461,-0.04059108,-0.155116,-0.03320375,0.98595,-0.05233978,-0.155116,-0.03320375,0.98595,-0.05233978,-0.2733184,0.1732205,0.6236074,-0.7116221,0.02936062,0.5051346,0.04802084,0.8612035,-0.0382214,0.5988852,-0.04918512,0.7984089,-0.04151264,0.7388729,-0.1154404,0.662584,-0.2365078,-0.1344876,0.9568289,-0.1022546,-0.313117,-0.2330517,0.9083582,-0.1501016,-0.004614314,-0.0528871,0.7373102,0.6734653,0.06025728,-0.7505534,0.04944381,0.6561968,-0.08136093,-0.8144899,0.0991065,0.5658312,-0.1055238,-0.8717613,0.1990787,0.4350464
6.657903E-08,0,0,1,-0.03782681,-0.1396335,0.01952718,0.9892878,0.1122206,-0.4115399,0.04926525,-0.9031137,0.02884806,-0.425442,-0.1298598,-0.8951555,0.4292318,0.5648257,-0.5675389,0.4178896,0.4265697,0.568418,-0.5639411,0.4206065,0.4265697,0.568418,-0.5639411,0.4206065,-0.1500108,-0.8281275,0.1860758,0.5070281,0.2088965,-0.8126621,-0.04352865,0.5422618,-0.02525101,0.817565,-0.57447,0.03056637,-0.02545897,0.8214687,-0.5688739,0.03039337,-0.02545897,0.8214687,-0.5688739,0.03039337,-0.14702,0.01412549,0.9885477,-0.03096792,-0.154302,-0.009604217,0.9870671,-0.04239401,-0.1614843,-0.03338013,0.9848414,-0.05381398,-0.1614843,-0.03338013,0.9848414,-0.05381398,-0.2776373,0.1781573,0.621651,-0.710442,0.02907164,0.4989642,0.04726284,0.8648446,-0.04301542,0.5926718,-0.05191246,0.8026177,-0.04581717,0.7322498,-0.1198008,0.6688489,-0.2431411,-0.1347321,0.9548968,-0.1044124,-0.3198383,-0.2333359,0.9054753,-0.1528811,-0.008673463,-0.05776954,0.7376516,0.6726496,0.06118913,-0.7542372,0.05045859,0.6517948,-0.08003582,-0.8200709,0.09904339,0.5579147,-0.1080065,-0.8753546,0.2008535,0.4263185
6.657903E-08,0,0,1,-0.03847001,-0.1461391,0.02050677,0.9883031,0.1126547,-0.4083565,0.04888584,-0.9045243,0.02953551,-0.4224322,-0.1312859,-0.8963498,0.4288482,0.5647017,-0.567397,0.4186434,0.4263887,0.5680154,-0.5640798,0.4211479,0.4263887,0.5680154,-0.5640798,0.4211479,-0.1539043,-0.8327141,0.1890378,0.4971576,0.2067962,-0.8191773,-0.03614869,0.5337393,-0.02351973,0.8139653,-0.5790958,0.03944117,-0.02377322,0.8176805,-0.5738383,0.03928888,-0.02377322,0.8176805,-0.5738383,0.03928888,-0.1536362,0.01446437,0.9875001,-0.03210073,-0.1610211,-0.009570898,0.9859377,-0.04367891,-0.1682982,-0.03365242,0.9836112,-0.05524925,-0.1682982,-0.03365242,0.9836112,-0.05524925,-0.2823006,0.1831622,0.6195758,-0.7091434,0.02862119,0.4911995,0.04867462,0.8692153,-0.04791602,0.5860351,-0.05460502,0.8070228,-0.05055811,0.725118,-0.1243132,0.6754217,-0.2500899,-0.1349984,0.9528323,-0.1064972,-0.326746,-0.2335723,0.9024872,-0.1555582,-0.01486935,-0.06563985,0.7380767,0.6713521,0.06208497,-0.7579547,0.05146477,0.6473036,-0.07981982,-0.8250066,0.09914523,0.5506029,-0.1102745,-0.8786957,0.2024738,0.4180169
6.657903E-08,0,0,1,-0.03949756,-0.1548873,0.02209365,0.986895,0.1132639,-0.4040453,0.04883686,-0.9063849,0.03045959,-0.4183686,-0.1328328,-0.8979952,0.4286677,0.5645421,-0.5671165,0.4194227,0.4264039,0.5675865,-0.5640698,0.4217239,0.4264039,0.5675865,-0.5640698,0.4217239,-0.157118,-0.8375446,0.1912194,0.4871018,0.2030911,-0.8261438,-0.02795643,0.5248418,-0.02133366,0.8094807,-0.5849266,0.04633707,-0.02161134,0.8129744,-0.5800607,0.04620828,-0.02161134,0.8129744,-0.5800607,0.04620828,-0.1619159,0.01504951,0.9861169,-0.03362012,-0.1688235,-0.009429468,0.9845675,-0.0451293,-0.175614,-0.03395536,0.9822425,-0.05662863,-0.175614,-0.03395536,0.9822425,-0.05662863,-0.2872016,0.1881964,0.6173999,-0.7077537,0.02840238,0.480244,0.04832507,0.8753422,-0.05293275,0.5790946,-0.05720091,0.8115269,-0.05562896,0.7175599,-0.1288362,0.6822131,-0.2573657,-0.1352012,0.950635,-0.1085209,-0.333809,-0.2336584,0.8994201,-0.1581749,-0.01916276,-0.0710263,0.7383083,0.6704397,0.06293453,-0.7617539,0.05243454,0.6426674,-0.08025856,-0.8294303,0.09957314,0.5437735,-0.1122317,-0.8817761,0.2037803,0.4103032
6.657903E-08,0,0,1,-0.04038993,-0.1642164,0.02355856,0.9853154,0.1139993,-0.3999881,0.04900252,-0.9080817,0.03143045,-0.4145817,-0.1342204,-0.8995104,0.4285689,0.5643201,-0.5668322,0.4202057,0.4264732,0.5671327,-0.5640181,0.4223323,0.4264732,0.5671327,-0.5640181,0.4223323,-0.1594322,-0.8447841,0.1920992,0.4733067,0.1985222,-0.8348987,-0.01819849,0.5130323,-0.01770924,0.8041465,-0.5917969,0.05302295,-0.0180012,0.8073972,-0.5873543,0.05292453,-0.0180012,0.8073972,-0.5873543,0.05292453,-0.1707573,0.01557337,0.9845666,-0.03504081,-0.1771682,-0.009275237,0.9830375,-0.0465044,-0.1834525,-0.03417135,0.9807236,-0.05795633,-0.1834525,-0.03417135,0.9807236,-0.05795633,-0.2923387,0.1932509,0.6151901,-0.7062104,0.02839764,0.4731265,0.04730511,0.8792651,-0.05802866,0.571881,-0.05987755,0.8160882,-0.06098162,0.7097027,-0.1332955,0.6890832,-0.2649705,-0.1352326,0.9483144,-0.1104646,-0.3410126,-0.233499,0.8963078,-0.16069,-0.02357859,-0.07657214,0.7385244,0.6694493,0.06373944,-0.7657127,0.05333105,0.6377906,-0.08023208,-0.8332911,0.09853844,0.5380327,-0.1137732,-0.8846269,0.2046416,0.4032522
6.657903E-08,0,0,1,-0.0412183,-0.1739751,0.02482451,0.9835739,0.1141946,-0.3956164,0.04896268,-0.9099725,0.03208067,-0.4103733,-0.1355567,-0.9012153,0.4287202,0.5639944,-0.5667967,0.4205367,0.4265854,0.5668572,-0.5639338,0.4227019,0.4265854,0.5668572,-0.5639338,0.4227019,-0.1608769,-0.8498189,0.1927873,0.4634214,0.1919364,-0.8420931,-0.009032931,0.5039428,-0.0118522,0.7981422,-0.5993296,0.06027106,-0.01215538,0.8011457,-0.5953089,0.06021065,-0.01215538,0.8011457,-0.5953089,0.06021065,-0.1800391,0.0160977,0.982857,-0.03631787,-0.1859636,-0.009055991,0.981352,-0.0477913,-0.1917516,-0.03425771,0.9790544,-0.05925153,-0.1917516,-0.03425771,0.9790544,-0.05925153,-0.2976038,0.1983773,0.612958,-0.7045291,0.02836862,0.4658378,0.0463862,0.8831983,-0.06310444,0.5645129,-0.06252826,0.82063,-0.06650352,0.7016566,-0.1376421,0.6959242,-0.2728917,-0.1350431,0.945875,-0.1123141,-0.3483944,-0.2330387,0.8931558,-0.1630565,-0.02830086,-0.08216844,0.7386431,0.6684715,0.06450418,-0.7698991,0.0541027,0.6325883,-0.08009233,-0.8368436,0.09740852,0.53272,-0.1148155,-0.8873172,0.2049706,0.3968291
6.657903E-08,0,0,1,-0.04204362,-0.1839383,0.0259333,0.9816957,0.1140135,-0.3911301,0.04861615,-0.911951,0.03267695,-0.4059576,-0.1365848,-0.9030367,0.4291025,0.5635032,-0.5671228,0.4203652,0.4266737,0.5667611,-0.563867,0.4228304,0.4266737,0.5667611,-0.563867,0.4228304,-0.1614986,-0.8551177,0.1927349,0.4533708,0.1840863,-0.8495116,0.0004951053,0.4944108,0.001887911,0.7884102,-0.6109057,0.07211088,0.001572801,0.7910739,-0.6074527,0.07211844,0.001572801,0.7910739,-0.6074527,0.07211844,-0.1897699,0.0167598,0.9809601,-0.03773328,-0.1954518,-0.00855831,0.9794253,-0.04951213,-0.2009864,-0.03392477,0.9770869,-0.06127628,-0.2009864,-0.03392477,0.9770869,-0.06127628,-0.3029696,0.2036061,0.6107087,-0.7027013,0.02831797,0.4584153,0.04567903,0.8871117,-0.06818615,0.5570527,-0.06536181,0.8250884,-0.07206178,0.6935199,-0.141877,0.7026436,-0.2813877,-0.1344984,0.9432093,-0.1144012,-0.3560065,-0.2323081,0.8899493,-0.1651752,-0.03308811,-0.08803235,0.7387809,0.6673518,0.06525577,-0.7743496,0.05471607,0.6270013,-0.07964904,-0.8402569,0.09628575,0.5275922,-0.1153011,-0.8899466,0.2047423,0.3908727
6.657903E-08,0,0,1,-0.04285807,-0.1933759,0.02637066,0.9798335,0.1132608,-0.3865076,0.04762479,-0.9140656,0.03324896,-0.4012528,-0.1371342,-0.9050333,0.4296448,0.5629401,-0.5674253,0.4201583,0.4268751,0.5666559,-0.5637147,0.4229718,0.4268751,0.5666559,-0.5637147,0.4229718,-0.162087,-0.8622732,0.1913473,0.439999,0.1760529,-0.8594216,0.01067211,0.4798815,0.01420106,0.7817364,-0.6182601,0.08025799,0.01387954,0.7842065,-0.615124,0.08031407,0.01387954,0.7842065,-0.615124,0.08031407,-0.1991764,0.01742619,0.9790458,-0.03865981,-0.2048158,-0.008041473,0.9774417,-0.05092697,-0.2102963,-0.03355758,0.975017,-0.06317812,-0.2102963,-0.03355758,0.975017,-0.06317812,-0.3087837,0.2102527,0.606989,-0.701435,0.02821786,0.4508909,0.04519271,0.8909876,-0.07313816,0.5495836,-0.06827624,0.829426,-0.07761113,0.6854267,-0.1459223,0.7091359,-0.2900133,-0.133875,0.9404524,-0.1162725,-0.3638048,-0.2314571,0.8866724,-0.1669913,-0.03563428,-0.09097867,0.7387854,0.6668205,0.06602983,-0.7790469,0.05517125,0.6210337,-0.07891063,-0.8436382,0.09518068,0.5224832,-0.1152096,-0.892626,0.2040135,0.3851298
6.657903E-08,0,0,1,-0.04364918,-0.2032199,0.02733576,0.9777777,0.1128282,-0.3818058,0.04724256,-0.9161125,0.03374469,-0.396565,-0.1379787,-0.9069506,0.4301121,0.5623663,-0.5670087,0.4210095,0.427367,0.5660394,-0.5633422,0.4237957,0.427367,0.5660394,-0.5633422,0.4237957,-0.1622237,-0.8683565,0.1904394,0.4282213,0.1662887,-0.8677152,0.02087336,0.4679562,0.02853923,0.7750524,-0.6250436,0.08831881,0.02821288,0.7773547,-0.6221781,0.0884235,0.02821288,0.7773547,-0.6221781,0.0884235,-0.208699,0.01820738,0.9770011,-0.03977648,-0.2140087,-0.007270881,0.9754094,-0.05219441,-0.2191508,-0.03279826,0.972998,-0.06459556,-0.2191508,-0.03279826,0.972998,-0.06459556,-0.3142252,0.2158803,0.6045817,-0.6993852,0.02813502,0.4432929,0.04498305,0.8948056,-0.07800829,0.5421529,-0.07135765,0.8336027,-0.08292024,0.6773874,-0.1498949,0.7154038,-0.2983024,-0.1321034,0.9378799,-0.1180941,-0.3714216,-0.2287372,0.883796,-0.1692046,-0.04353562,-0.1002456,0.7387107,0.6651033,0.06686505,-0.7839408,0.05551195,0.6147232,-0.07794574,-0.8470817,0.0942196,0.5172039,-0.1145673,-0.8954538,0.2029062,0.3792968
6.657903E-08,0,0,1,-0.04405577,-0.2131186,0.02814559,0.9756267,0.1124553,-0.3770626,0.04706106,-0.9181301,0.03426445,-0.3918531,-0.1387209,-0.908864,0.4306861,0.5618711,-0.5668015,0.4213626,0.4278288,0.5656887,-0.5629916,0.4242636,0.4278288,0.5656887,-0.5629916,0.4242636,-0.1622726,-0.8747672,0.1892645,0.4154866,0.1556307,-0.8763927,0.03135252,0.4546784,0.04435892,0.7683759,-0.6311697,0.09620732,0.04402971,0.7705287,-0.6285399,0.09635831,0.04402971,0.7705287,-0.6285399,0.09635831,-0.2182116,0.01872127,0.9748735,-0.04068097,-0.2231284,-0.006649725,0.973314,-0.05319309,-0.2278709,-0.03207034,0.9709436,-0.06568827,-0.2278709,-0.03207034,0.9709436,-0.06568827,-0.3197553,0.2216672,0.6020854,-0.6972184,0.02702583,0.4348879,0.04556297,0.8989249,-0.0813852,0.5340755,-0.07149516,0.8384678,-0.08790242,0.6694309,-0.1538979,0.721423,-0.3065956,-0.1315013,0.9351127,-0.119461,-0.3791088,-0.2282681,0.8803368,-0.1708135,-0.04916652,-0.1066315,0.7385148,0.6639342,0.06776897,-0.788993,0.05577792,0.6081008,-0.07699128,-0.8506113,0.09354288,0.5116472,-0.1134387,-0.8985006,0.2015856,0.3730843
6.657903E-08,0,0,1,-0.04449807,-0.2236596,0.02967467,0.9731988,0.1122579,-0.372289,0.04730975,-0.9200876,0.03474088,-0.3871685,-0.1395548,-0.9107243,0.4314447,0.5614637,-0.5667775,0.4211626,0.4283224,0.5656343,-0.5626157,0.4243371,0.4283224,0.5656343,-0.5626157,0.4243371,-0.1618455,-0.8814692,0.187644,0.4020048,0.1438724,-0.8852962,0.04201799,0.4402114,0.06115258,0.7616472,-0.6366634,0.1039901,0.06082253,0.7636616,-0.6342459,0.1041834,0.06082253,0.7636616,-0.6342459,0.1041834,-0.2281291,0.01922531,0.9725332,-0.04203665,-0.2324168,-0.006083705,0.9710764,-0.05437448,-0.2365243,-0.03144311,0.968824,-0.06669494,-0.2365243,-0.03144311,0.968824,-0.06669494,-0.3253369,0.2275794,0.599465,-0.6949863,0.02496677,0.4257527,0.04677287,0.9032852,-0.08463596,0.5260486,-0.07200272,0.8431643,-0.09029831,0.6655354,-0.155861,0.7243044,-0.314807,-0.1310555,0.932254,-0.1209297,-0.3866898,-0.2280036,0.8767316,-0.1727061,-0.05499884,-0.1132183,0.7382224,0.6627104,0.0627346,-0.7928617,0.05560997,0.6036081,-0.07601919,-0.8542627,0.09296707,0.5057809,-0.1119169,-0.9017969,0.2002054,0.3662723
6.657903E-08,0,0,1,-0.04470964,-0.2334325,0.03051585,0.9708652,0.1119264,-0.3679412,0.04734614,-0.9218732,0.03527281,-0.3828502,-0.1399305,-0.91247,0.4320531,0.5607211,-0.5670074,0.4212184,0.4285968,0.5653356,-0.562407,0.4247346,0.4285968,0.5653356,-0.562407,0.4247346,-0.1613813,-0.8882382,0.1858665,0.3878695,0.1311773,-0.894183,0.0526489,0.4248028,0.0784869,0.7547314,-0.6416416,0.1118776,0.07815824,0.7566112,-0.639424,0.1121074,0.07815824,0.7566112,-0.639424,0.1121074,-0.2375401,0.0195509,0.9702317,-0.04293209,-0.2414596,-0.005643933,0.9688163,-0.05532373,-0.2451926,-0.0308895,0.9666145,-0.06769785,-0.2451926,-0.0308895,0.9666145,-0.06769785,-0.331039,0.2336338,0.5967599,-0.6926082,0.02302118,0.4167572,0.04786097,0.9074652,-0.08769248,0.5183519,-0.07302681,0.8475191,-0.08979408,0.6611079,-0.1576389,0.728027,-0.3230014,-0.1303895,0.9293341,-0.1225036,-0.3942378,-0.2272363,0.8731435,-0.1748167,-0.06097398,-0.1199648,0.7378315,0.6614345,0.06368157,-0.7981731,0.05587285,0.5964417,-0.07402672,-0.858442,0.09313394,0.4989226,-0.1100908,-0.9053466,0.1988783,0.3587134
6.657903E-08,0,0,1,-0.04493133,-0.2431149,0.03136781,0.9684485,0.1116328,-0.3641605,0.04742472,-0.9234046,0.0357734,-0.379088,-0.140104,-0.9139931,0.4326049,0.5601858,-0.5669491,0.4214424,0.4289722,0.5650309,-0.5621206,0.4251397,0.4289722,0.5650309,-0.5621206,0.4251397,-0.1605434,-0.8949981,0.1838523,0.3733669,0.1174519,-0.9028604,0.063154,0.4087296,0.09606102,0.7474748,-0.6462377,0.120128,0.09573556,0.7492211,-0.6442122,0.1203875,0.09573556,0.7492211,-0.6442122,0.1203875,-0.2468898,0.0195699,0.967853,-0.04385323,-0.2504667,-0.005828214,0.9664685,-0.05631306,-0.2538466,-0.03127704,0.9642907,-0.06875408,-0.2538466,-0.03127704,0.9642907,-0.06875408,-0.3368509,0.2397669,0.5939431,-0.6901268,0.02133832,0.4080105,0.04882329,0.9114211,-0.0910871,0.511048,-0.07541801,0.8513785,-0.09375241,0.653607,-0.1618059,0.7333671,-0.3312639,-0.1304642,0.9262065,-0.1240365,-0.4019439,-0.2269978,0.8692851,-0.1767962,-0.06766896,-0.1235378,0.7358603,0.6623209,0.06460083,-0.8035811,0.05615599,0.5890082,-0.07179412,-0.8628436,0.09337427,0.4915566,-0.1080328,-0.909131,0.197668,0.3503385
