Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand
1,0,0,0,0.999804825,-0.008866934,0.017654728,0,-0.019430973,-0.015205322,0.999695571,0,-0.021783458,-0.128445255,0.991477331,0,-0.994360409,0.003444682,0.105997697,0,-0.994360402,0.003444652,0.105997757,0,-0.034219709,-0.011175478,-0.99935185,0,-0.034315808,0.111140252,-0.993212097,0,-0.997505794,0.009249328,-0.069975997,0,-0.997505782,0.009249358,-0.069976176,0,-0.999779995,0.005519824,-0.020235937,0,-0.999737638,0.00216182,-0.022803117,0,-0.999677552,-0.00121695,-0.025363563,0,-0.999677552,-0.00121695,-0.025363563,0,0.008887536,0.99972281,0.021801702,0,0.150516782,-0.004745497,0.988596064,0,-0.040740429,0.140471778,0.989246126,0,-0.31710122,0.186828493,0.92980747,0,-0.998114437,-0.020010603,-0.058027119,0,-0.995111975,-0.037068282,-0.091531957,0,0.029042958,-0.999533712,-0.009426849,0,0.237198167,0.043779758,-0.970474298,0,0.070944145,-0.086505602,-0.993722149,0,0.070944145,-0.086505602,-0.993722149,0
1,0,0,0,0.999764715,-0.009777773,0.019362606,0,-0.02095356,-0.014707073,0.999672271,0,-0.023404672,-0.128529748,0.991429435,0,-0.994408743,0.003491297,0.105541754,0,-0.994408731,0.003491267,0.105541873,0,-0.032034044,-0.010394967,-0.999432721,0,-0.031983761,0.109371079,-0.993486289,0,-0.997518441,0.008379937,-0.069905197,0,-0.997518451,0.008379996,-0.069905048,0,-0.99973925,0.006545166,-0.021876749,0,-0.999697344,0.003302798,-0.024378517,0,-0.999638799,4.12E-05,-0.026875079,0,-0.999638799,4.12E-05,-0.026875079,0,0.009159993,0.999690276,0.023139698,0,0.147111092,-0.007404348,0.989092262,0,-0.044547487,0.137769231,0.989462056,0,-0.320706109,0.18583739,0.928769108,0,-0.997978612,-0.020380618,-0.060194018,0,-0.994766522,-0.039033079,-0.094424496,0,0.030433286,-0.999480972,-0.0105642,0,0.238368513,0.045747971,-0.970096683,0,0.072879072,-0.08459983,-0.9937462,0,0.072879072,-0.08459983,-0.9937462,0
1,0,0,0,0.999731929,-0.010509138,0.020630753,0,-0.023692425,-0.014564517,0.999613197,0,-0.026205436,-0.127759232,0.991458952,0,-0.994507115,0.003430589,0.104612757,0,-0.994507118,0.003430589,0.104612728,0,-0.030232279,-0.009644292,-0.999496372,0,-0.029898716,0.107275691,-0.99377965,0,-0.997543687,0.008108756,-0.069576143,0,-0.997543688,0.008108696,-0.069576143,0,-0.999696164,0.007337286,-0.023531755,0,-0.999642216,0.004156374,-0.026422794,0,-0.999569846,0.00095699,-0.029312228,0,-0.999569846,0.00095699,-0.029312228,0,0.009678045,0.999629095,0.025455981,0,0.144859071,-0.009510355,0.989406591,0,-0.050148295,0.132623772,0.989897007,0,-0.322896701,0.184333217,0.928309747,0,-0.997818853,-0.020193791,-0.062847021,0,-0.994466106,-0.03955678,-0.097326387,0,0.031064966,-0.999431108,-0.013131193,0,0.240222548,0.047999423,-0.969530393,0,0.075434733,-0.082703493,-0.993715117,0,0.075434733,-0.082703493,-0.993715117,0
1,0,0,0,0.999683025,-0.011071432,0.022611331,0,-0.025638841,-0.01164512,0.999603442,0,-0.028326746,-0.126166626,0.991604547,0,-0.994690785,0.004239032,0.102821554,0,-0.994690792,0.004238943,0.102821494,0,-0.027019687,-0.012431379,-0.999557601,0,-0.026654479,0.104825911,-0.994133325,0,-0.997580066,0.006569338,-0.069216013,0,-0.997580064,0.006569249,-0.069216043,0,-0.999632763,0.008202932,-0.025827317,0,-0.999564149,0.005327381,-0.02903673,0,-0.999476889,0.002436417,-0.032249222,0,-0.999476889,0.002436417,-0.032249222,0,0.008298941,0.999574085,0.027978137,0,0.142399777,-0.012671849,0.989728108,0,-0.052492559,0.128578893,0.990309042,0,-0.3238509,0.180934972,0.928645858,0,-0.997631387,-0.019410765,-0.065991195,0,-0.994133463,-0.039456568,-0.100706693,0,0.03125094,-0.999370134,-0.01681412,0,0.242822173,0.051947386,-0.968678926,0,0.07706834,-0.079518552,-0.993849723,0,0.07706834,-0.079518552,-0.993849723,0
1,0,0,0,0.999644146,-0.011123265,0.02424572,0,-0.026871527,-0.010433889,0.999584441,0,-0.029752904,-0.125036876,0.991705876,0,-0.994820969,0.004025314,0.101562972,0,-0.994820977,0.004025434,0.101562883,0,-0.026200247,-0.014935316,-0.999545138,0,-0.025659715,0.104368033,-0.994207671,0,-0.997629921,0.00677025,-0.06847411,0,-0.997629924,0.00677022,-0.06847408,0,-0.999581474,0.008619306,-0.027614939,0,-0.99950131,0.006111086,-0.030980407,0,-0.999403332,0.003591132,-0.034352354,0,-0.999403332,0.003591132,-0.034352354,0,0.008262515,0.999515849,0.029996627,0,0.14012685,-0.014709359,0.990024293,0,-0.054326851,0.126187663,0.990517676,0,-0.324253705,0.17922081,0.92883768,0,-0.997506636,-0.018712044,-0.068046824,0,-0.99393545,-0.039211168,-0.102736588,0,0.031190961,-0.99933732,-0.018762854,0,0.244819652,0.055556388,-0.967975633,0,0.078634323,-0.076491536,-0.993964631,0,0.078634323,-0.076491536,-0.993964631,0
1,0,0,0,0.999611752,-0.010525176,0.025798582,0,-0.029922205,-0.010381857,0.999498314,0,-0.03296488,-0.124432971,0.991680267,0,-0.994850676,0.005127453,0.101221746,0,-0.994850694,0.005127423,0.101221568,0,-0.024735707,-0.01743988,-0.999541893,0,-0.023927383,0.105834674,-0.994095821,0,-0.9976789,0.006051741,-0.067824698,0,-0.997678898,0.006051682,-0.067824728,0,-0.999530537,0.008522469,-0.029429108,0,-0.999432148,0.006518966,-0.033058804,0,-0.999316211,0.004508824,-0.036698527,0,-0.999316211,0.004508824,-0.036698527,0,0.008006514,0.999426561,0.032900544,0,0.136818435,-0.015695867,0.990471784,0,-0.05687082,0.123711502,0.990687223,0,-0.326047292,0.176722217,0.928688549,0,-0.997404175,-0.018168028,-0.069676648,0,-0.993844676,-0.039114675,-0.103647491,0,0.030252397,-0.999321045,-0.021029526,0,0.246453982,0.057781815,-0.967430461,0,0.081129385,-0.072999536,-0.994026705,0,0.081129385,-0.072999536,-0.994026705,0
1,0,0,0,0.999576171,-0.010459115,0.02716772,0,-0.031816722,-0.01005979,0.999443093,0,-0.034955609,-0.124207984,0.991640299,0,-0.995028557,0.004666289,0.099480631,0,-0.995028564,0.00466617,0.099480571,0,-0.021005637,-0.018740962,-0.999603691,0,-0.019894197,0.106053538,-0.994161389,0,-0.997677438,0.004300342,-0.067979683,0,-0.997677444,0.004300401,-0.067979594,0,-0.999464802,0.008861571,-0.031489399,0,-0.999332084,0.007268951,-0.035812696,0,-0.99917753,0.005676844,-0.040150185,0,-0.99917753,0.005676844,-0.040150185,0,0.007203867,0.999227952,0.038621302,0,0.131199749,-0.021517569,0.991122404,0,-0.064215215,0.115619879,0.991215642,0,-0.329839695,0.172667188,0.928111964,0,-0.997305214,-0.017547738,-0.071234735,0,-0.993876865,-0.039199613,-0.103306179,0,0.031420862,-0.999203698,-0.024590644,0,0.247914918,0.06182832,-0.966806833,0,0.083681256,-0.06832664,-0.994147332,0,0.083681256,-0.06832664,-0.994147332,0
1,0,0,0,0.999547953,-0.011146994,0.027921943,0,-0.033491941,-0.006510584,0.999417782,0,-0.036795422,-0.124277297,0.991565051,0,-0.995189673,0.005602427,0.097806587,0,-0.995189687,0.005602368,0.097806439,0,-0.019088146,-0.020397147,-0.999609723,0,-0.017764643,0.103840047,-0.994435348,0,-0.997719509,0.00427479,-0.067361029,0,-0.997719503,0.00427476,-0.067361119,0,-0.999421502,0.009471178,-0.032664333,0,-0.999269482,0.007807635,-0.037410457,0,-0.999091334,0.006151523,-0.04217423,0,-0.999091334,0.006151523,-0.04217423,0,0.006611191,0.999096895,0.041972448,0,0.128361712,-0.026341971,0.991377512,0,-0.068069879,0.109594588,0.991642838,0,-0.331786641,0.169559748,0.927990903,0,-0.997277149,-0.017806326,-0.071562726,0,-0.993973943,-0.040362512,-0.101915001,0,0.031295671,-0.99907157,-0.029607088,0,0.248534811,0.066156284,-0.966361109,0,0.084595911,-0.064076019,-0.994352953,0,0.084595911,-0.064076019,-0.994352953,0
1,0,0,0,0.999521142,-0.011403992,0.028765192,0,-0.03371539,-0.002604319,0.999428081,0,-0.037276199,-0.122964634,0.991710736,0,-0.995370133,0.006475322,0.095897695,0,-0.995370137,0.006475203,0.095897665,0,-0.017445457,-0.024699633,-0.999542688,0,-0.015933144,0.102369576,-0.994618824,0,-0.99778318,0.004669096,-0.066384682,0,-0.997783179,0.004669155,-0.066384682,0,-0.999381813,0.009935742,-0.033723467,0,-0.999215342,0.00848747,-0.038686741,0,-0.999021109,0.007055188,-0.043669771,0,-0.999021109,0.007055188,-0.043669771,0,0.006032051,0.998858137,0.047392365,0,0.125867238,-0.031626032,0.991542855,0,-0.071657984,0.103989797,0.991993576,0,-0.333034816,0.166249121,0.928142791,0,-0.997241157,-0.017967171,-0.072022611,0,-0.993978368,-0.041711035,-0.101327164,0,0.030999954,-0.998886866,-0.035553231,0,0.248835528,0.071632445,-0.9658932,0,0.084900039,-0.059246038,-0.994626508,0,0.084900039,-0.059246038,-0.994626508,0
1,0,0,0,0.999495848,-0.014428847,0.028281781,0,-0.037263815,0.009279278,0.99926238,0,-0.041746713,-0.129127068,0.990748915,0,-0.995574316,0.008522173,0.093590356,0,-0.995574338,0.008522203,0.093590119,0,-0.014903138,-0.026977218,-0.99952495,0,-0.012934571,0.099520515,-0.994951438,0,-0.997835038,0.00339962,-0.065678613,0,-0.997835041,0.003399649,-0.065678553,0,-0.99932641,0.012370119,-0.034550068,0,-0.999112548,0.010348729,-0.040829151,0,-0.998853439,0.00835918,-0.047137359,0,-0.998853439,0.00835918,-0.047137359,0,0.005880234,0.998514519,0.054168057,0,0.122679186,-0.038853241,0.991685557,0,-0.076658575,0.096932208,0.992334424,0,-0.333289249,0.163223098,0.928588443,0,-0.997043151,-0.018349545,-0.074620705,0,-0.993706304,-0.043878755,-0.103065206,0,0.034252679,-0.998456921,-0.043709616,0,0.248742798,0.079659865,-0.965288209,0,0.085028982,-0.052119022,-0.995014412,0,0.085028982,-0.052119022,-0.995014412,0
